"","HUC_12","Pct_Land","Shape_Length","Shape_Area"
"1482","010802040106",85.5645392100744,102941.315994248,150942915.712668
"1483","010802040201",97.2716067436856,43313.0194488762,43084551.3589153
"1484","010802040202",95.7959585557754,85098.7088526198,99624824.5138965
"1485","010802040203",98.8235558501972,52514.2858978105,80106575.8847624
"1486","010802040204",99.3186323092171,37430.1796360368,36325950.7671385
"1487","010802040205",99.309162786727,92123.1207642138,137051239.591951
"1488","010802040206",99.1105618603356,50865.9252483505,51716899.0935019
"1489","010802040207",98.252993814465,107477.899553068,115949826.744724
"1490","010802040301",96.7978281214431,70241.2039375192,106750236.646276
"1491","010802040302",95.3020413254064,47457.8954241248,64939989.4459292
"1492","010802040303",96.0380293259232,64381.1518399484,102992094.784025
"1493","010802040304",96.7150740054583,41829.1515557325,45192794.1464996
"1494","010802040305",99.2608768688057,57647.8384993928,112501270.063847
"1495","010802040306",99.4791214515149,50130.1339668192,62191060.4069196
"1496","010802040307",99.6116851887957,51010.2615677421,55412083.3805174
"1497","010802040401",94.2737945802259,41340.2332325987,48757848.7331108
"1498","010802040402",97.6118169239339,93439.3862083692,150229489.626704
"1499","010802050101",98.2913557854817,56388.7944330071,87339399.7796211
"1500","010802050102",94.640415641236,54305.5004801568,95445814.7025532
"1501","010802050103",99.7800523025233,40097.8271930843,51981152.1392841
"1502","010802050104",99.6564305691611,52877.0251018111,63415056.2278019
"1503","010802050105",93.9761940385351,76808.8942780498,108276446.741449
"1504","010802050201",99.810499469256,64300.9034284738,126350963.32051
"1505","010802050202",99.6784990751343,35313.6652891989,40869628.261026
"1506","010802050203",99.7402817977878,93929.0926613227,127160868.03854
"1507","010802050301",97.7558453765715,39772.6920999499,45962442.3586295
"1508","010802050302",98.7320392331914,54818.2177094678,74614969.2929157
"1509","010802050303",98.9588407898762,74664.5440093419,79416753.9535598
"1510","010802050401",97.2586016726813,58218.4446680091,84036722.7062031
"1511","010802050402",99.0028080055382,85568.6019579642,115711157.609249
"1512","010802050501",99.6065820532996,44432.1276650996,52600449.5214288
"1513","010802050502",89.58402837527,52486.2261930145,51263965.2326698
"1514","010802050503",99.1592584935566,40413.9154794849,52241888.8316288
"1515","010802050504",99.5662708665212,50195.743608958,67234617.7903519
"1516","010802050505",93.535975763696,62707.5657533269,89132484.8933087
"1517","010802050506",93.6647955092221,49139.8299613923,78563467.5477746
"1518","010802050601",95.2860839726855,47563.9634346908,78945212.7132877
"1519","010802050602",98.9979477112519,62451.014291216,100852753.393051
"1520","010802050603",98.9300201501139,71097.6781663286,102301184.432275
"1521","010802050701",99.5969161444765,39648.670553335,51128550.372246
"1522","010802050702",92.0313859896504,94298.9217042319,133414079.394278
"1523","010802050801",99.564661607087,61832.4981600831,100676184.423714
"1524","010802050802",98.6311731996427,64859.9997082017,111832555.39933
"1525","010802050803",94.6129298609716,37836.3440967557,40332914.0965124
"1526","010802050804",93.2433499092272,40694.6284199391,45611575.4193084
"1527","010802050805",97.9254180051067,71829.7085514729,87424894.8871148
"1528","010802050901",94.1961836249467,71160.5473544802,147629916.70221
"1529","010802050902",99.5081638631493,53912.2668645571,58363116.2278613
"1530","010802050903",97.9070416150909,80809.0466078146,103255066.650252
"1531","010802050904",97.2410009209727,43987.0204478553,45924556.0376794
"1532","010802050905",82.2631596176509,71992.8830367787,109968195.562283
"1533","010802060101",99.7124370956147,79674.8375038083,155238708.287337
"1534","010802060102",99.7913193513413,46460.1435966674,77204141.6442959
"1535","010802060103",98.5761754177569,40617.010101021,56052738.4428838
"1536","010802060104",99.0684740592706,74334.9123089663,136899851.578151
"1537","010802060105",99.1098997774749,88853.0479444901,156511118.575816
"1538","010802060201",98.212491817516,76306.6286979623,138865143.698941
"1539","010802060202",98.9077599556148,70082.4832287492,108694980.767826
"1540","010802060301",98.316087539349,75142.4811306855,119502866.784081
"1541","010802060302",95.6107205288509,65875.0600660772,117891014.36972
"1542","010802060303",99.1113316099607,58388.5426175374,103423323.598921
"1543","010802060304",96.5376724039667,41359.5313151636,63161396.1579913
"1544","010802060305",96.2693885556445,87130.3772200161,110111747.961743
"1545","010802070101",95.8140858637827,54036.5687480078,82223535.1875332
"1546","010802070102",97.8906366205563,67631.0418870979,96799833.1923701
"1547","010802070103",98.410140932562,58928.0819778671,46357840.8397545
"1548","010802070201",83.9580867201543,50698.2221816585,41047125.3953722
"1549","010802070202",97.3988898961464,85174.2135069227,113183255.033135
"1550","010802070203",98.0236585554781,54672.8662450693,81335667.7415959
"1551","010802070204",96.0533005427007,94010.0058913675,152237587.721668
"1552","010802070301",97.9031909409867,42851.3783186403,54112734.7742423
"1553","010802070302",90.2420813608898,78346.6397747149,116939449.292867
"1554","010802070401",95.5263787144317,58911.1606968528,82817371.6554476
"1555","010802070402",98.7604856216332,59903.518225516,67151483.9518348
"1556","010802070403",99.7797480167989,40219.8941558412,48224846.134636
"1557","010802070404",97.8105364052682,76463.6039933213,101410733.683827
"1558","010802070405",97.2922231977733,83115.9763570309,96348370.6727741
"1559","010802070501",99.8340324878138,43010.3497221806,68870321.6272873
"1560","010802070502",99.5767541526725,76882.1626527614,118413050.863441
"1561","010802070601",98.1477627471384,45967.686114847,64868714.6301094
"1562","010802070602",97.6472643059527,90356.7835274963,139107880.75423
"1563","010900010101",98.1456187430702,59810.5710084942,56027838.3332639
"1564","010900010102",90.6615770715144,95309.2840834143,170713281.658461
"1565","010900010201",98.6136520031554,68974.7140719456,107241265.340055
"1566","010900010202",96.5994872161558,72283.8678865504,88125854.667816
"1567","010900010203",98.7903303107567,48904.1884213842,46942605.3622243
"1568","010900010204",96.6954600241061,46115.0517420244,26877070.4119845
"1569","010900010205",96.4032763028778,84903.5111985187,134791906.64661
"1570","010900010301",93.363442886618,167194.1178913,166211082.141377
"1571","010900010302",98.4954513645906,141216.191130278,118335660.181911
"1572","010900010401",95.3203608997547,44267.0819216578,43294729.344736
"1573","010900010402",96.4370974905619,195615.257608211,129668570.500578
"1574","010900010501",98.2266865079365,53087.2513135684,65321813.3638959
"1575","010900010502",95.3450136155783,99486.8688052865,105088401.771389
"1576","010900010601",99.5434602158188,78180.7286573263,136611378.946853
"1577","010900010602",97.6734231877717,87972.8016428234,94627850.648291
"1578","010900010603",98.6916318672379,47298.5528118156,66381994.3812921
"1579","010900010604",97.7918497693588,85872.8257349987,98923959.2971998
"1580","010900010701",97.6316172344273,69411.9266578048,86572347.5489338
"1581","010900010702",93.6465634018493,45774.2346357414,61137944.1601136
"1582","010900010703",97.3701572891376,108339.407846745,136418705.61698
"1583","010900010704",97.5113053506935,113724.458318095,148274556.296304
"1584","010900010801",97.5377591001011,63466.2181633937,113936663.091876
"1585","010900010802",95.7401413487532,56390.4411170732,74249157.1508076
"1586","010900010803",98.8700520172545,106971.292757076,113501312.557187
"1587","010900010901",97.4147168820478,133541.085703023,126830630.112218
"1588","010900010902",96.1431723953457,142514.015940486,107655695.841712
"1589","010900020101",98.6637071253956,46894.3468310217,60027897.741441
"1590","010900020102",95.8866977411258,75606.5339779997,125496066.956641
"1591","010900020103",97.208150273469,103587.50544198,80272194.6748213
"1592","010900020104",96.9943428711978,134083.235062049,109753730.036018
"1593","010900020105",94.5117269479223,59723.7596856422,87910458.9417879
"1594","010900020106",93.7405276052647,61487.1398147194,78994645.2469697
"1595","010900020107",93.6540329357328,65203.8672341378,82484002.9728992
"1596","010900020201",96.3800775901415,49287.2753302226,31537829.8982919
"1597","010900020202",98.7891871597522,29891.0069150505,28751577.2782605
"1598","010900020203",96.9117712687622,58861.0288974154,60498526.3678779
"1599","010900020204",97.3681334693283,73100.995922822,49412247.3221358
"1600","010900020205",92.3539869141265,272449.50003614,269323610.837036
"1601","010900020206",95.2155263279864,404804.914658996,601985170.022243
"1602","010900020301",97.1632995709285,51757.0475010697,82018944.6144545
"1603","010900020302",93.8738041765056,83650.5720806168,155884942.165404
"1604","010900020303",91.9129811000337,85693.4262990897,61493401.1381879
"1605","010900020304",93.0013790019008,107455.539715884,120706736.431257
"1606","010900020305",97.9605967142947,60560.8731862943,28572302.1383307
"1607","010900020306",96.1440114554567,118479.016284737,105600571.447488
"1608","010900020401",98.6108134282743,145208.993674678,113391372.481482
"1609","010900020402",99.1259611661227,115316.912980686,113872285.062941
"1610","010900020501",95.1289471012286,47115.3638257251,70930315.7900298
"1611","010900020502",92.3580452716359,81087.6749984819,147400532.309809
"1612","010900020503",92.77239091605,43093.9589287016,42324344.4594092
"1613","010900020601",94.5824167488432,149206.334677016,59343846.9887037
"1614","010900020602",93.1856715903213,63011.2866695796,125269562.76647
"1615","010900020603",93.0492208969397,108583.222595824,62554111.5519323
"1616","010900020604",93.1704949027824,89468.1528861907,35227954.8769662
"1617","010900020701",95.8198993155721,141680.40258996,127296810.124004
"1618","010900030101",94.937721281406,63141.1900487888,84394973.4032504
"1619","010900030102",97.6013404537472,69289.3668325965,100416850.145296
"1620","010900030103",96.4257230599991,65167.1554622462,98190525.9749229
"1621","010900030104",95.8881314412263,71145.829917578,145493577.852086
"1622","010900030105",97.3814949664283,95552.0721065891,103087608.415051
"1623","010900030201",99.3910391742904,62698.0425507697,95926120.9463177
"1624","010900030202",96.5973621893369,70337.7862666123,117449582.073788
"1625","010900030203",97.2322385732385,45353.9828559425,55407390.5171682
"1626","010900030204",98.7336313024386,61704.4067369512,68873788.6412009
"1627","010900030205",98.4226032161709,68855.3625889152,87958833.9893198
"1628","010900030206",99.6044945643356,69484.5923290292,88735542.5606883
"1629","010900030207",95.4115518643985,60246.717375483,74114969.6950394
"1630","010900030208",97.951692422422,85884.4816168039,108624136.183009
"1631","010900040101",93.4331465965991,70935.21402846,90751504.689378
"1632","010900040102",98.6850521244341,74370.6274506831,108345520.157227
"1633","010900040103",97.9939756276342,75801.2266620163,157173000.712767
"1634","010900040201",98.304237646065,84556.4519800157,127841836.106893
"1635","010900040202",79.2344206942345,83584.0350127185,127410826.318911
"1636","010900040203",97.2737222646015,42177.307802795,54301983.9314167
"1637","010900040204",98.4094910948821,72361.2999675283,155892342.614672
"1638","010900040301",98.0875230994711,83048.2399575719,112984583.515818
"1639","010900040302",97.3684210526316,97583.1783491941,107912024.122967
"1640","010900040401",96.8182867409898,84414.0890869718,144272428.151556
"1641","010900040501",98.0076859317308,41017.3010343391,59721208.3808501
"1642","010900040502",97.5077945102195,81981.0464952522,132490185.350012
"1643","010900040601",99.4041488892158,49364.7000999751,73399800.4485413
"1644","010900040602",95.5193558840392,55039.2411580686,72226771.3426896
"1645","010900040603",97.2804177545692,38993.608381241,43079081.350725
"1646","010900040604",97.045686074759,39034.7948798768,57429704.1381223
"1647","010900040605",98.1994635351765,46423.3977097676,85218131.5290339
"1648","010900040606",87.8105903572294,59408.745167784,100307547.335308
"1649","010900040607",98.629325035193,30484.3351607137,36454479.3550685
"1650","010900040608",98.2262728056678,44521.7464165076,53234637.6297008
"1651","010900040609",98.5875545329248,61888.4089471668,79010796.9383586
"1652","010900040701",97.7378415685013,70741.5154611268,134328406.064996
"1653","010900040702",92.9679123908715,58257.7541235495,47004873.6840737
"1654","010900040801",96.9222466365984,73749.5300993586,116718742.161453
"1655","010900040802",97.0818980107923,65941.2491841124,90379567.2268277
"1656","010900040803",77.4383702285233,53625.0729142179,77999494.9948608
"1657","010900040804",92.0310617217834,92954.0637201479,134439816.535092
"1658","010900040901",72.08616637287,69137.5085905264,85761162.5139919
"1659","010900040902",38.23001609796,45928.5862476397,68208488.6997868
"1660","010900040903",81.3183292619439,41623.6089142068,67421299.2716371
"1661","010900040904",98.6518179392476,47954.3424047109,64076736.3067959
"1662","010900040905",73.098670214435,77858.1125611936,143420443.112301
"1663","010900040906",28.0003396038763,38906.0689482094,74209163.4582927
"1664","010900040907",50.7186095295175,54353.9294479856,75079906.5415115
"1665","010900040908",58.646317592366,71278.7574497768,117717260.916369
"1666","010900040909",35.3363493312352,50998.0657129968,82370191.3004176
"1667","010900040910",62.1642464006965,67125.4369746184,144719498.996016
"1668","010900040911",93.9021657953697,52956.7404771792,24089624.7594758
"1669","010900040912",98.9357138479766,89894.2942199173,44061409.5967015
