"","X","huc12","states","name","areasqkm","areaacres"
"11706","11706","170200020102","CN","Trapp Creek-Kettle River",107.11,26468.31
"11707","11707","170200020103","CN","Bruer Creek",115.56,28555.87
"11708","11708","170200020104","CN","Strutell Creek-Kettle River",105.26,26009.27
"11709","11709","170200020201","CN","Upper Rendell Creek",63.15,15604.79
"11710","11710","170200020202","CN","Goatskin Creek",106.56,26331.79
"11711","11711","170200020203","CN","Middle Rendell Creek",84.48,20875.18
"11712","11712","170200020204","CN","Cochrane Creek",52.72,13026.44
"11713","11713","170200020205","CN","Lower Rendell Creek",74.84,18492.99
"11714","11714","170200020301","CN","Headwaters Winnifred Creek",77.97,19266.8
"11715","11715","170200020302","CN","Outlet Winnifred Creek",69.95,17285.36
"11716","11716","170200060402","CN","Headwaters Lambly Creek",77.15,19065.02
"11720","11720","170200060401","CN","Terrace Creek",80.92,19995.23
"11721","11721","170200060403","CN","Outlet Lambly Creek",85.89,21224.66
"11722","11722","170200060501","CN","Headwaters Mill Creek",108,26687.09
"11723","11723","170200060308","CN","Outlet B.X. Creek",53.98,13338
"11724","11724","170200060309","CN","Lower Vernon Creek",142.21,35141.51
"11725","11725","170200060502","CN","Scotty Creek",40.25,9947.04
"11727","11727","170200060503","CN","Outlet Mill Creek",75.44,18640.38
"11728","11728","170200060601","CN","Headwaters Shorts Creek",74.36,18375.45
"11729","11729","170200071006","CN","Middle Hayes Creek",74.96,18523.98
"11730","11730","170200071201","CN","Headwaters Hadley Creek",94.69,23398.51
"11731","11731","170200071202","CN","Upper McNulty Creek",86.77,21440.99
"11732","11732","170200071203","CN","Middle McNulty Creek",47.72,11792.48
"11733","11733","170200071007","CN","Red Creek",115.97,28656.06
"11734","11734","170200071008","CN","Lower Hayes Creek",48.08,11881.54
"11735","11735","170200071101","CN","Headwaters Wolfe Creek",74.65,18446.85
"11736","11736","170200071102","CN","Willis Creek",118.37,29249.01
"11737","11737","170200071103","CN","Outlet Wolfe Creek",49.04,12117.19
"11738","11738","170200071204","CN","Lower McNulty Creek",70.46,17411.77
"11739","11739","170200071205","CN","Outlet Hadley Creek",95.93,23704.01
"11740","11740","170200071305","CN","Young Creek",91.61,22636.63
"11741","11741","170200071306","CN","McBride Creek-Ashnola River",81.59,20162.26
"11742","11742","170200071501","CN","Etches Creek-Ashnola River",120.19,29698.52
"11743","11743","170200071502","CN","Lakeview Creek",61.86,15286.26
"11744","11744","170200071503","CN","Spring Creek-Ashnola River",48.72,12038.15
"11745","11745","170200071504","CN","Gillanders Creek-Ashnola River",107.15,26477.18
"11746","11746","170200060605","CN","Brandt Creek",38.44,9498.69
"11748","11748","170200060602","CN","Outlet Shorts Creek",111.21,27479.69
"11749","11749","170200060603","CN","Anderson Brook-Okanagan Lake",135.47,33474.24
"11750","11750","170200060604","CN","Jennie Creek-Okanagan Lake",132.62,32772
"11751","11751","170200060606","CN","Keefe Creek-Okanagan Lake",75.65,18692.76
"11752","11752","170200060701","CN","Headwaters Mission Creek",70.2,17345.58
"11754","11754","170200060702","CN","Upper Mission Creek",107.8,26636.96
"11756","11756","170200060703","CN","Pearson Creek",73.27,18106.3
"11758","11758","170200020306","CN","Outlet Damfino Creek",79.53,19651.38
"11759","11759","170200020303","CN","Haggart Creek-Kettle River",113.81,28121.98
"11760","11760","170200020304","CN","Split Creek",50.75,12540.29
"11761","11761","170200020305","CN","Headwaters Damfino Creek",81.75,20201.83
"11762","11762","170200020307","CN","Nevertouch Creek-Kettle River",95.77,23664.41
"11764","11764","170200020401","CN","Hellroarer Creek",60.01,14828.36
"11765","11765","170200020402","CN","Copperkettle Creek",114.92,28396.19
"11766","11766","170200020403","CN","Grano Creek",39.74,9819.06
"11768","11768","170200020404","CN","Thone Creek",45.64,11277.43
"11769","11769","170200020405","CN","State Creek-Kettle River",98.8,24413.82
"11771","11771","170200020406","CN","Paturages Creek",57.08,14104.27
"11772","11772","170200020407","CN","Dear Creek-Kettle River",56.87,14052.1
"11773","11773","170200061205","CN","Matheson Creek-Okanagan River",136.31,33681.82
"11774","11774","170200020501","CN","Headwaters Wilkinson Creek",91.41,22588.55
"11776","11776","170200020502","CN","Stirling Creek",92.35,22819.2
"11777","11777","170200020503","CN","Dale Creek",66.44,16418.57
"11784","11784","170200060708","CN","Hydraulic Creek",81.79,20209.77
"11785","11785","170200060705","CN","Headwaters Belgo Creek",98.81,24417
"11787","11787","170200060706","CN","Outlet Belgo Creek",80.99,20012.81
"11788","11788","170200060707","CN","Lower Mission Creek",134.47,33227.62
"11790","11790","170200060709","CN","Klo Creek",75.7,18706.4
"11792","11792","170200060710","CN","Outlet Mission Creek",72.35,17878.27
"11793","11793","170200060801","CN","Bellevue Creek",87.77,21689.57
"11794","11794","170200060802","CN","McDougall Creek",53.47,13212.37
"11795","11795","170200060803","CN","Powers Creek",145.31,35907.02
"11796","11796","170200060804","CN","Lebanon Creek-Okanagan Lake",159.92,39517.65
"11797","11797","170200060805","CN","Headwaters Trépanier Creek",121.84,30106.24
"11798","11798","170200060806","CN","Outlet Trépanier Creek",138.21,34151.69
"11799","11799","170200060807","CN","Greata Creek",44.52,11002.35
"11800","11800","170200060808","CN","Peachland Creek",103.85,25662.8
"11801","11801","170200060809","CN","Deeper Creek-Okanagan Lake",116.99,28909.79
"11802","11802","170200060901","CN","North Trout Creek",58.39,14427.47
"11804","11804","170200060902","CN","Headwaters Trout Creek",89.74,22175.79
"11806","11806","170200020507","CN","Outlet Wilkinson Creek",66.97,16548.78
"11807","11807","170200020504","CN","South Saunier Creek",38.78,9583.26
"11809","11809","170200020505","CN","Campbell Creek",69.6,17197.57
"11810","11810","170200061201","CN","Ellis Creek",160.69,39707.11
"11811","11811","170200020506","CN","Saunier Creek",84.82,20960.14
"11812","11812","170200020601","CN","Two John Lake",63.43,15673.03
"11813","11813","170200020602","CN","Headwaters West Kettle River",109.54,27067.06
"11814","11814","170200020603","CN","Campin Creek-West Kettle River",58.45,14444.37
"11815","11815","170200020604","CN","Kallis Creek",69.27,17115.83
"11824","11824","170200060909","CN","Darke Creek",77.66,19191.39
"11825","11825","170200060903","CN","Camp Creek",36.57,9037.81
"11827","11827","170200060904","CN","Upper Trout Creek",124.2,30690.29
"11831","11831","170200060905","CN","Lost Chain Creek",39.93,9867.72
"11833","11833","170200060906","CN","Middle Trout Creek",49.16,12147.7
"11835","11835","170200060907","CN","Bull Creek",47.69,11785.14
"11836","11836","170200060908","CN","Isintok Creek",47.35,11701.52
"11837","11837","170200060910","CN","Lower Trout Creek",103.61,25603.72
"11838","11838","170200060911","CN","Outlet Trout Creek",71.69,17715.95
"11839","11839","170200061001","CN","Chute Creek",77.54,19160.53
"11840","11840","170200061002","CN","Eneas Creek",92.35,22819.24
"11846","11846","170200061006","CN","Outlet Penticton Creek",69.39,17146.37
"11847","11847","170200061003","CN","Frederick Creek-Okanagan Lake",140.04,34603.84
"11848","11848","170200061004","CN","Naramata Creek",41.81,10330.25
"11849","11849","170200020608","CN","Hall Creek",42.78,10572.29
"11850","11850","170200061005","CN","Headwaters Penticton Creek",110.65,27341.96
"11851","11851","170200061007","CN","Turnbull Creek-Okanagan Lake",188.53,46586.73
"11852","11852","170200061101","CN","Headwaters Shingle Creek",79.71,19697.58
"11853","11853","170200061102","CN","Shatford Creek",140.21,34647.4
"11854","11854","170200061103","CN","Outlet Shingle Creek",78.67,19440.2
"11855","11855","170200020606","CN","North Trapping Creek",43.19,10673.29
"11856","11856","170200020607","CN","Trapping Creek",104.77,25890.27
"11858","11858","170200020605","CN","Ptarmigan Creek-West Kettle River",62.75,15507.07
"11866","11866","170200061202","CN","McLean Creek",63.22,15621.34
"11868","11868","170200061203","CN","Marron River",73.84,18245.5
"11869","11869","170200061204","CN","Shuttleworth Creek",89.96,22229.55
"11870","11870","170200061301","CN","Solco Creek",78.8,19472.22
"11871","11871","170200061302","CN","Headwaters Vaseux Creek",123.31,30470.51
"11872","11872","170200061303","CN","Outlet Vaseux Creek",92.2,22783.41
"11873","11873","170200061401","CN","Vaseux Lake-Okanagan River",48.81,12060.2
"11875","11875","170200061402","CN","Kearns Creek",45.49,11241.04
"11876","11876","170200061403","CN","Headwaters Park Rill",96.44,23829.78
"11877","11877","170200061404","CN","Outlet Park Rill",64.89,16035.36
"11878","11878","170200061405","CN","Wolfcub Creek",71.41,17646.53
"11884","11884","170200070201","CN","Fat Dog Creek-Similakameen River",66.83,16514.4
"11885","11885","170200070302","CN","Holding Creek-Tulameen River",81.56,20155.07
"11886","11886","170200070303","CN","Vuich Creek",80.12,19797.88
"11887","11887","170200061406","CN","Testalinden Creek-Okanagan River",155.58,38445.1
"11888","11888","170200070301","CN","Podunk Creek",47.73,11793.14
"11889","11889","170200070304","CN","Squakin Creek-Tulameen River",42.11,10406.5
"11890","11890","170200070401","CN","Headwaters Otter Creek",49.76,12294.89
"11891","11891","170200070402","CN","Upper Otter Creek",92.36,22823.48
"11892","11892","170200070403","CN","McCullough Creek",79.69,19692.51
"11893","11893","170200070404","CN","McPhail Creek",60.52,14955.11
"11894","11894","170200070405","CN","Spearing Creek",71.67,17708.82
"11895","11895","170200070406","CN","Myren Creek",34.56,8540.52
"11896","11896","170200070407","CN","Middle Otter Creek",89.46,22105.86
"11897","11897","170200070408","CN","Thynne Creek",46.09,11388.74
"11898","11898","170200070409","CN","Lower Otter Creek",68.29,16875.82
"11899","11899","170200070410","CN","Outlet Otter Creek",80.26,19832.14
"11900","11900","170200070501","CN","Arrastra Creek",64.08,15835.64
"12131","12131","170200070503","CN","Outlet Granite Creek",100.4,24810.05
"12132","12132","170200070502","CN","Headwaters Granite Creek",103,25450.76
"12133","12133","170200070601","CN","Champion Creek",52.02,12854.33
"12134","12134","170200070602","CN","Britton Creek",68.17,16845.65
"12135","12135","170200070603","CN","Lawless Creek",116.06,28680.24
"12136","12136","170200070604","CN","Olivine Creek-Tulameen River",143.82,35538.13
"12137","12137","170200070605","CN","Asp Creek",65.42,16164.46
"12138","12138","170200070606","CN","Cook Creek-Tulameen River",140.77,34784.62
"12139","12139","170200070701","CN","Placer Creek",73.3,18111.6
"12140","12140","170200070702","CN","Headwaters Copper Creek",101,24956.5
"12141","12141","170200070703","CN","Outlet Copper Creek",64.81,16013.96
"12142","12142","170200070704","CN","Belgie Creek-Similkameen River",110.56,27320.04
"12143","12143","170200070705","CN","Headwaters Whipsaw Creek",101.4,25057.04
"12144","12144","170200070706","CN","Outlet Whipsaw Creek",84.82,20960.39
"12154","12154","170200020609","CN","Carmi Creek",46.2,11417.21
"12159","12159","170200020610","CN","Upper Beaverdell Creek",45.68,11288.19
"12162","12162","170200020611","CN","Middle Beaverdell Creek",48.11,11887.72
"12167","12167","170200070802","CN","Shrimpton Creek",79.85,19732.32
"12168","12168","170200070707","CN","Sunday Creek-Similkameen River",98.53,24348.06
"12169","12169","170200070708","CN","Bromley Creek-Similkameen River",75.52,18661.02
"12170","12170","170200070801","CN","Upper Allison Creek",107.72,26619.4
"12171","12171","170200070803","CN","Dillard Creek",38.75,9576.23
"12172","12172","170200070804","CN","Missezula Lake-Summers Creek",69.83,17254.91
"12174","12174","170200070805","CN","Rampart Creek",51.39,12698.75
"12175","12175","170200070806","CN","Galois Creek-Summers Creek",109.69,27104.34
"12176","12176","170200070807","CN","Middle Allison Creek",94.15,23264.33
"12177","12177","170200070808","CN","Lower Allison Creek",49.1,12133.87
"12182","12182","190103040102","CN","190103040102",118.38,29252.42
"12183","12183","190103040103","CN","190103040103",136.82,33808.69
"12184","12184","190103040304","CN","190103040304",158.34,39126.45
"12185","12185","190103040302","CN","190103040302",124.11,30667.45
"12186","12186","190103040207","CN","190103040207",98.46,24330.72
"12187","12187","190103040204","CN","190103040204",118.04,29167.67
"12189","12189","190102060308","CN","190102060308",83.31,20586.26
"12191","12191","190102070906","AK,CN","Mount Gallatin",27.05,6685.16
"12192","12192","190103040702","AK,CN","Boundary Creek",67.36,16644.47
"12195","12195","190103040605","AK,CN","Demorest Glacier",201.67,49834.81
"12196","12196","190103040502","AK,CN","Wright River",239.6,59206.59
"12197","12197","190103040701","AK,CN","Wilms Creek",103.32,25532.07
"12198","12198","190103040401","AK,CN","190103040401",115.21,28469.58
"12199","12199","190103040305","CN","190103040305",124.69,30812.13
"12200","12200","190103040101","CN","190103040101",99.11,24491.49
"12201","12201","190103040306","CN","190103040306",109.45,27045.6
"12202","12202","190102060605","AK,CN","190102060605-Mount Brundage",72.48,17910.57
"12208","12208","190102060606","AK,CN","Crescent Lake",133.02,32870.41
"12210","12210","190102060903","AK,CN","190102060903-Dawes Glacier",334.27,82598.61
"12211","12211","190102060602","AK,CN","190102060602",99.91,24687.42
"12233","12233","190103020602","AK,CN","Muir Glacier",130.7,32297.04
"12235","12235","190103040303","CN","190103040303",60.26,14890.7
"12236","12236","190103040301","CN","190103040301",49.33,12189.05
"12237","12237","190103040206","CN","190103040206",109.33,27015.97
"12238","12238","190103040202","AK,CN","190103040202",130.37,32215.71
"12239","12239","190103040201","CN","190103040201",136.83,33812.36
"12240","12240","190103040205","CN","190103040205",99.33,24544.98
"12241","12241","190103040307","CN","190103040307",116.4,28763.72
"12242","12242","190103040706","AK,CN","Moose Creek-Taku River",151.88,37530.51
"12243","12243","190102060202","AK,CN","190102060202",105.7,26119.49
"12244","12244","190102060102","CN","190102060102",114.77,28359.47
"12245","12245","190102060403","CN","190102060403",54.96,13580.4
"12247","12247","190102060401","CN","190102060401",47.94,11847.42
"12249","12249","190102060402","CN","190102060402",43.96,10862.49
"12250","12250","190102060405","CN","190102060405",160.11,39563.35
"12253","12253","190102060603","AK,CN","190102060603",95.4,23574.92
"12254","12254","190102060601","CN","190102060601",61.22,15128.58
"12255","12255","190102060404","CN","190102060404",79.59,19667.6
"12256","12256","190102060306","CN","190102060306",69.6,17199.32
"12257","12257","190102060305","CN","190102060305",76.9,19001.52
"12258","12258","190102060303","CN","190102060303",66.54,16442.05
"12259","12259","190102060302","CN","190102060302",67.43,16661.64
"12260","12260","190102060301","CN","190102060301",102.54,25338.57
"12261","12261","190102060304","CN","190102060304",102.23,25262.65
"12262","12262","190102060501","AK,CN","190102060501",60.36,14915.24
"12276","12276","190102070908","AK,CN","Shakes Glacier",113.83,28128.49
"12280","12280","190102071001","AK,CN","190102071001-LeConte Glacier",205.15,50693.66
"12281","12281","190102060307","CN","190102060307",98.9,24439.47
"12282","12282","190102060101","CN","190102060101",75.29,18604.19
"12283","12283","190102061002","AK,CN","190102061002",191.99,47441.13
"12284","12284","190102060103","CN","190102060103",70.95,17533.09
"12285","12285","190102060203","AK,CN","190102060203",72.93,18021.75
"12286","12286","190102060201","CN","190102060201",72.85,18000.5
"12288","12288","190102060502","AK,CN","Speel Glacier-Speel River",118.78,29351.35
"12294","12294","190103020601","AK,CN","Morse Glacier",57.98,14326.73
"12296","12296","190102070905","AK,CN","Ketili Creek",31.8,7857.63
"12299","12299","190102070909","AK,CN","Shakes Slough",101.18,25001.15
"12300","12300","190102070903","AK,CN","Kikahe River",104.84,25906.22
"12303","12303","190102061103","AK,CN","190102061103-Sawyer Glacier",91.98,22728.14
"12348","12348","190103010206","AK,CN","190103010206-Mount Bressler",140.56,34733.52
"12350","12350","190103020103","CN","190103020103",61.37,15165.89
"12351","12351","190103020204","AK,CN","Tarr Inlet",209.24,51703.12
